2,0.0,0.0,0.108433734939759,-0.2048192771084337,0.1204819277108433,-0.4036144578313253,0.0421686746987951,-0.536144578313253,-0.0481927710843373,-0.5783132530120482,0.0060240963855421,-0.5060240963855421,-0.0421686746987951,-0.7530120481927711,-0.0783132530120482,-0.891566265060241,-0.1024096385542168,-1.0,-0.1325301204819277,-0.4759036144578313,-0.1626506024096385,-0.6024096385542169,-0.1325301204819277,-0.5421686746987951,-0.0963855421686747,-0.4759036144578313,-0.2409638554216867,-0.4096385542168674,-0.2469879518072289,-0.4879518072289157,-0.216867469879518,-0.4397590361445783,-0.1867469879518072,-0.3795180722891566,-0.3313253012048193,-0.3313253012048193,-0.3192771084337349,-0.3795180722891566,-0.2831325301204819,-0.3313253012048193,-0.2650602409638554,-0.2831325301204819
2,0.0,0.0,0.109090909090909,-0.2121212121212121,0.1272727272727272,-0.4121212121212121,0.0363636363636363,-0.5393939393939394,-0.0606060606060606,-0.5878787878787879,0.0121212121212121,-0.503030303030303,-0.0424242424242424,-0.7515151515151515,-0.0727272727272727,-0.8909090909090909,-0.0969696969696969,-1.0,-0.1333333333333333,-0.4727272727272727,-0.1515151515151515,-0.5878787878787879,-0.1212121212121212,-0.5272727272727272,-0.0848484848484848,-0.4606060606060606,-0.2484848484848484,-0.406060606060606,-0.2303030303030303,-0.4848484848484848,-0.2,-0.4363636363636363,-0.1757575757575757,-0.3757575757575757,-0.3393939393939394,-0.3272727272727272,-0.3090909090909091,-0.3757575757575757,-0.2727272727272727,-0.3333333333333333,-0.2606060606060606,-0.2848484848484848
2,0.0,0.0,0.1212121212121212,-0.2242424242424242,0.1454545454545454,-0.4424242424242424,0.103030303030303,-0.6242424242424243,0.0363636363636363,-0.7212121212121212,0.0242424242424242,-0.5212121212121212,-0.0363636363636363,-0.7636363636363637,-0.0666666666666666,-0.896969696969697,-0.0969696969696969,-1.0,-0.1333333333333333,-0.4848484848484848,-0.1575757575757575,-0.6242424242424243,-0.1212121212121212,-0.5636363636363636,-0.0848484848484848,-0.4909090909090909,-0.2424242424242424,-0.4181818181818181,-0.2363636363636363,-0.509090909090909,-0.2,-0.4606060606060606,-0.1757575757575757,-0.4,-0.3333333333333333,-0.3393939393939394,-0.303030303030303,-0.3939393939393939,-0.2666666666666666,-0.3454545454545454,-0.2545454545454545,-0.296969696969697
2,0.0,0.0,0.0802139037433155,-0.2032085561497326,0.0481283422459893,-0.3903743315508021,-0.053475935828877,-0.4545454545454545,-0.160427807486631,-0.4491978609625668,0.0748663101604278,-0.5080213903743316,0.0267379679144385,-0.7486631016042781,-0.0053475935828877,-0.8877005347593583,-0.0267379679144385,-1.0,-0.053475935828877,-0.481283422459893,-0.160427807486631,-0.6042780748663101,-0.160427807486631,-0.5133689839572193,-0.1122994652406417,-0.4545454545454545,-0.1764705882352941,-0.4224598930481283,-0.267379679144385,-0.5187165775401069,-0.2513368983957219,-0.4438502673796791,-0.213903743315508,-0.3903743315508021,-0.2834224598930481,-0.3529411764705882,-0.3422459893048128,-0.427807486631016,-0.320855614973262,-0.3689839572192513,-0.2834224598930481,-0.3155080213903743
2,0.0,0.0,0.086021505376344,-0.2043010752688172,0.064516129032258,-0.3978494623655914,-0.0268817204301075,-0.4677419354838709,-0.1344086021505376,-0.4731182795698925,0.0913978494623656,-0.5,0.043010752688172,-0.7526881720430108,0.0161290322580645,-0.8924731182795699,-0.0053763440860215,-1.0,-0.0376344086021505,-0.4731182795698925,-0.1505376344086021,-0.6075268817204301,-0.1451612903225806,-0.5161290322580645,-0.1021505376344086,-0.4516129032258064,-0.1612903225806451,-0.4139784946236559,-0.2580645161290322,-0.521505376344086,-0.2473118279569892,-0.4462365591397849,-0.2043010752688172,-0.3870967741935484,-0.2741935483870967,-0.3440860215053763,-0.3440860215053763,-0.4247311827956989,-0.3225806451612903,-0.3655913978494624,-0.2849462365591398,-0.3172043010752688
2,0.0,0.0,0.078125,-0.2083333333333333,0.0520833333333333,-0.3958333333333333,-0.0416666666666666,-0.46875,-0.1510416666666666,-0.4739583333333333,0.0833333333333333,-0.5,0.03125,-0.75,-0.0052083333333333,-0.890625,-0.03125,-1.0,-0.046875,-0.4739583333333333,-0.1614583333333333,-0.6041666666666666,-0.1614583333333333,-0.5208333333333334,-0.1145833333333333,-0.4583333333333333,-0.1666666666666666,-0.421875,-0.265625,-0.5260416666666666,-0.2604166666666667,-0.4479166666666667,-0.21875,-0.3958333333333333,-0.28125,-0.359375,-0.3489583333333333,-0.4375,-0.328125,-0.3802083333333333,-0.2916666666666667,-0.328125
2,0.0,0.0,0.0673575129533678,-0.2124352331606217,0.0310880829015544,-0.3937823834196891,-0.0725388601036269,-0.4507772020725388,-0.1865284974093264,-0.4455958549222797,0.0569948186528497,-0.5129533678756477,0.0,-0.7564766839378239,-0.0414507772020725,-0.8963730569948186,-0.0725388601036269,-1.0,-0.0673575129533678,-0.4922279792746113,-0.1917098445595854,-0.5854922279792746,-0.1917098445595854,-0.4974093264248704,-0.1398963730569948,-0.4455958549222797,-0.1813471502590673,-0.4352331606217616,-0.2849740932642487,-0.5025906735751295,-0.2797927461139896,-0.4248704663212435,-0.233160621761658,-0.38860103626943,-0.2849740932642487,-0.3678756476683937,-0.3678756476683937,-0.4248704663212435,-0.3471502590673575,-0.3575129533678756,-0.3056994818652849,-0.3160621761658031
2,0.0,0.0,0.0478723404255319,-0.2287234042553191,-0.0106382978723404,-0.4202127659574468,-0.1329787234042553,-0.4680851063829787,-0.25,-0.4414893617021276,0.0,-0.5425531914893617,-0.101063829787234,-0.7712765957446809,-0.1648936170212765,-0.898936170212766,-0.2127659574468085,-1.0,-0.1223404255319148,-0.5053191489361702,-0.2659574468085106,-0.5531914893617021,-0.2553191489361702,-0.4680851063829787,-0.1914893617021276,-0.425531914893617,-0.2340425531914893,-0.4308510638297872,-0.3563829787234042,-0.4680851063829787,-0.3404255319148936,-0.3936170212765957,-0.2819148936170212,-0.3617021276595745,-0.3351063829787234,-0.3457446808510638,-0.4202127659574468,-0.3829787234042553,-0.3936170212765957,-0.3191489361702128,-0.3457446808510638,-0.2765957446808511
2,0.0,0.0,-0.0346820809248554,-0.2485549132947976,-0.1676300578034682,-0.4277456647398844,-0.3005780346820809,-0.4450867052023121,-0.4104046242774566,-0.3815028901734104,-0.1791907514450867,-0.5838150289017341,-0.3641618497109826,-0.7861271676300579,-0.4855491329479768,-0.9017341040462428,-0.5780346820809249,-1.0,-0.2832369942196532,-0.5086705202312138,-0.5028901734104047,-0.5317919075144508,-0.4566473988439306,-0.4335260115606936,-0.3757225433526011,-0.4046242774566474,-0.3699421965317919,-0.3930635838150289,-0.5549132947976878,-0.4046242774566474,-0.5144508670520231,-0.3179190751445087,-0.4450867052023121,-0.3063583815028902,-0.4450867052023121,-0.2658959537572254,-0.5895953757225434,-0.2832369942196532,-0.5433526011560693,-0.2196531791907514,-0.4797687861271676,-0.1965317919075144
2,0.0,0.0,-0.0718562874251497,-0.2694610778443114,-0.2335329341317365,-0.4550898203592814,-0.3772455089820359,-0.467065868263473,-0.4910179640718562,-0.3892215568862275,-0.2634730538922156,-0.6107784431137725,-0.497005988023952,-0.8023952095808383,-0.6407185628742516,-0.9101796407185628,-0.7485029940119761,-1.0,-0.3592814371257485,-0.5149700598802395,-0.6107784431137725,-0.5269461077844312,-0.5508982035928144,-0.4251497005988024,-0.4550898203592814,-0.4011976047904191,-0.4431137724550898,-0.3712574850299401,-0.6526946107784432,-0.3832335329341317,-0.5988023952095808,-0.2994011976047904,-0.5149700598802395,-0.281437125748503,-0.5149700598802395,-0.2215568862275449,-0.6766467065868264,-0.2455089820359281,-0.6227544910179641,-0.18562874251497,-0.5508982035928144,-0.1616766467065868
